PostId,TagId
"35891236","26707"
"36332167","26707"
"36825266","26707"
"36834989","26707"
"37109450","26707"
"38315326","26707"
"38673834","26707"
"39408997","26707"
"39556942","26707"
"158914","26710"
"257389","26710"
"664717","26710"
"676039","26710"
"724092","26710"
"801089","26710"
"866875","26710"
"920830","26710"
"947344","26710"
"959130","26710"
"993794","26710"
"998706","26710"
"1001347","26710"
"1041884","26710"
"1082258","26710"
"1169003","26710"
"1217897","26710"
"1225323","26710"
"1238838","26710"
"1239569","26710"
"1244502","26710"
"1245153","26710"
"1247992","26710"
"1260249","26710"
"1275513","26710"
"1290204","26710"
"1291270","26710"
"1298893","26710"
"1301942","26710"
"1317978","26710"
"1325410","26710"
"1356697","26710"
"1371446","26710"
"1381514","26710"
"1382631","26710"
"1392583","26710"
"1393755","26710"
"1416768","26710"
"1429695","26710"
"1431465","26710"
"1434263","26710"
"1444726","26710"
"1444852","26710"
"1445909","26710"
"1447367","26710"
"1447469","26710"
"1452422","26710"
"1467607","26710"
"1505278","26710"
"1518668","26710"
"1531815","26710"
"1541199","26710"
"1560388","26710"
"1568079","26710"
"1600847","26710"
"1613440","26710"
"1617672","26710"
"1628868","26710"
"1647321","26710"
"1671228","26710"
"1671824","26710"
"1711612","26710"
"1723105","26710"
"1759194","26710"
"1760502","26710"
"1780282","26710"
"1781495","26710"
"1824287","26710"
"1825734","26710"
"1827280","26710"
"1830949","26710"
"1831075","26710"
"1832459","26710"
"1834128","26710"
"1846019","26710"
"1846840","26710"
"1851361","26710"
"1854393","26710"
"1918956","26710"
"1947160","26710"
"1961755","26710"
"1962372","26710"
"1979988","26710"
"2016278","26710"
"2024266","26710"
"2030748","26710"
"2032460","26710"
"2046108","26710"
"2071947","26710"
"2076605","26710"
"2079543","26710"
"2081872","26710"
"2083672","26710"
"2092469","26710"
"2104415","26710"
"2106652","26710"
"2120104","26710"
"2128201","26710"
"2128894","26710"
"2151056","26710"
"2172978","26710"
"2180214","26710"
"2196714","26710"
"2197707","26710"
"2217130","26710"
"2219500","26710"
"2247227","26710"
"2264039","26710"
"2264304","26710"
"2278687","26710"
"2286781","26710"
"2300616","26710"
"2306861","26710"
"2312465","26710"
"2380173","26710"
"2404547","26710"
"2428221","26710"
"2434324","26710"
"2538907","26710"
"2558417","26710"
"2558798","26710"
"2559813","26710"
"2600748","26710"
"2612667","26710"
"2617541","26710"
"2618665","26710"
"2629667","26710"
"2641342","26710"
"2648721","26710"
"2653945","26710"
"2656152","26710"
"2658586","26710"
"2674375","26710"
"2676868","26710"
"2682844","26710"
"2699485","26710"
"2721723","26710"
"2734741","26710"
"2741168","26710"
"2758466","26710"
"2782454","26710"
"2818919","26710"
"2823683","26710"
"2835051","26710"
"2844580","26710"
"2851967","26710"
"2878947","26710"
"2918810","26710"
"2920054","26710"
"2921560","26710"
"2972707","26710"
"2980156","26710"
"2980596","26710"
"2982095","26710"
"2993369","26710"
"2996893","26710"
"3009678","26710"
"3017681","26710"
"3023871","26710"
"3024532","26710"
"3025085","26710"
"3038258","26710"
"3041781","26710"
"3054029","26710"
"3067379","26710"
"3069944","26710"
"3088874","26710"
"3099029","26710"
"3099509","26710"
"3129282","26710"
"3131301","26710"
"3138502","26710"
"3138546","26710"
"3148366","26710"
"3148800","26710"
"3154884","26710"
"3157755","26710"
"3159061","26710"
"3160256","26710"
"3165229","26710"
"3166507","26710"
"3167788","26710"
"3170559","26710"
"3181067","26710"
"3196349","26710"
"3209762","26710"
"3210052","26710"
"3227705","26710"
"3237825","26710"
"3247351","26710"
"3250981","26710"
"3267454","26710"
"3273903","26710"
"3291477","26710"
"3299173","26710"
"3304722","26710"
"3307794","26710"
"3311056","26710"
"3311135","26710"
"3320867","26710"
"3341264","26710"
"3345896","26710"
"3361276","26710"
"3361632","26710"
"3375302","26710"
"3377650","26710"
"3383877","26710"
"3407986","26710"
"3412087","26710"
"3424879","26710"
"3441478","26710"
"3442830","26710"
"3456586","26710"
"3457774","26710"
"3461532","26710"
"3461838","26710"
"3468386","26710"
"3474492","26710"
"3475319","26710"
"3480379","26710"
"3484089","26710"
"3486962","26710"
"3518364","26710"
"3527314","26710"
"3539206","26710"
"3542350","26710"
"3543051","26710"
"3545362","26710"
"3551497","26710"
"3572263","26710"
"3581900","26710"
"3598356","26710"
"3598920","26710"
"3626431","26710"
"3628947","26710"
"3629785","26710"
"3675717","26710"
"3680028","26710"
"3681890","26710"
"3683546","26710"
"3684326","26710"
"3684395","26710"
"3684660","26710"
"3690920","26710"
"3691061","26710"
"3716583","26710"
"3728612","26710"
"3749375","26710"
"3764988","26710"
"3778519","26710"
"3780004","26710"
"3799879","26710"
"3808082","26710"
"3830939","26710"
"3837973","26710"
"3840222","26710"
"3853553","26710"
"3867112","26710"
"3867980","26710"
"3870839","26710"
"3879009","26710"
"3882587","26710"
"3897587","26710"
"3902646","26710"
"3919617","26710"
"3919845","26710"
"3920998","26710"
"3923002","26710"
"3932216","26710"
"3947157","26710"
"3969441","26710"
"3970972","26710"
"3971082","26710"
"3973930","26710"
"3986563","26710"
"3991673","26710"
"3992790","26710"
"3996425","26710"
"4002657","26710"
"4006724","26710"
"4021704","26710"
"4022787","26710"
"4025139","26710"
"4067897","26710"
"4073667","26710"
"4096778","26710"
"4104664","26710"
"4114907","26710"
"4121562","26710"
"4122359","26710"
"4133110","26710"
"4139050","26710"
"4140493","26710"
"4141458","26710"
"4142415","26710"
"4148123","26710"
"4149525","26710"
"4199256","26710"
"4208737","26710"
"4219464","26710"
"4222938","26710"
"4223848","26710"
"4229459","26710"
"4233100","26710"
"4241758","26710"
"4246718","26710"
"4257910","26710"
"4314405","26710"
"4321476","26710"
"4344379","26710"
"4345617","26710"
"4353141","26710"
"4357045","26710"
"4363369","26710"
"4363402","26710"
"4365115","26710"
"4377303","26710"
"4377371","26710"
"4377760","26710"
"4435817","26710"
"4457100","26710"
"4457361","26710"
"4458341","26710"
"4468496","26710"
"4470472","26710"
"4474476","26710"
"4491961","26710"
"4521065","26710"
"4532515","26710"
"4544586","26710"
"4548428","26710"
"4549446","26710"
"4562037","26710"
"4562251","26710"
"4585894","26710"
"4601159","26710"
"4627498","26710"
"4633945","26710"
"4647588","26710"
"4657202","26710"
"4663019","26710"
"4678547","26710"
"4703794","26710"
"4727895","26710"
"4738137","26710"
"4754496","26710"
"4766514","26710"
"4773108","26710"
"4792374","26710"
"4823678","26710"
"4825321","26710"
"4845105","26710"
"4862524","26710"
"4866927","26710"
"4904027","26710"
"4909660","26710"
"4932759","26710"
"4954854","26710"
"4957972","26710"
"4966134","26710"
"4973924","26710"
"4988230","26710"
"4989087","26710"
"5004104","26710"
"5023214","26710"
"5036767","26710"
"5037640","26710"
"5041397","26710"
"5046519","26710"
"5063244","26710"
"5065048","26710"
"5067084","26710"
"5070754","26710"
"5073110","26710"
"5092949","26710"
"5101845","26710"
"5168415","26710"
"5173764","26710"
"5174213","26710"
"5182996","26710"
"5196643","26710"
"5202167","26710"
"5255681","26710"
"5256148","26710"
"5263513","26710"
"5263930","26710"
"5269989","26710"
"5281693","26710"
"5288731","26710"
"5288840","26710"
"5288908","26710"
"5300491","26710"
"5309242","26710"
"5318730","26710"
"5321374","26710"
"5326857","26710"
"5335607","26710"
"5336318","26710"
"5344664","26710"
"5344763","26710"
"5346550","26710"
"5348160","26710"
"5380953","26710"
"5386811","26710"
"5405776","26710"
"5412853","26710"
"5415362","26710"
"5415936","26710"
"5423850","26710"
"5427656","26710"
"5429509","26710"
"5439130","26710"
"5470600","26710"
"5478582","26710"
"5495729","26710"
"5500368","26710"
"5505422","26710"
"5514235","26710"
"5519447","26710"
"5519556","26710"
"5529335","26710"
"5535830","26710"
"5547075","26710"
"5549546","26710"
"5551798","26710"
"5553132","26710"
"5564593","26710"
"5574092","26710"
"5577440","26710"
"5578921","26710"
"5580446","26710"
"5595993","26710"
"5615948","26710"
"5617433","26710"
"5622758","26710"
"5624298","26710"
"5654726","26710"
"5680225","26710"
"5688437","26710"
"5692736","26710"
"5694778","26710"
"5700219","26710"
"5705816","26710"
"5714063","26710"
"5719135","26710"
"5720273","26710"
"5728758","26710"
"5742135","26710"
"5745060","26710"
"5755371","26710"
"5771482","26710"
"5779062","26710"
"5790254","26710"
"5795835","26710"
"5798463","26710"
"5799742","26710"
"5799962","26710"
"5800228","26710"
"5807468","26710"
"5812473","26710"
"5835816","26710"
"5836096","26710"
"5841021","26710"
"5864814","26710"
"5880084","26710"
"5883861","26710"
"5894967","26710"
"5894986","26710"
"5904288","26710"
"5922923","26710"
"5928531","26710"
"5932228","26710"
"5936384","26710"
"5946577","26710"
"5948749","26710"
"5952492","26710"
"5957520","26710"
"5958953","26710"
"5962080","26710"
"5962351","26710"
"5970660","26710"
"5987486","26710"
"5998494","26710"
"5999979","26710"
"6002382","26710"
"6007483","26710"
"6007919","26710"
"6013691","26710"
"6014213","26710"
"6014242","26710"
"6067767","26710"
"6089417","26710"
"6100425","26710"
"6101104","26710"
"6106398","26710"
"6109600","26710"
"6112322","26710"
"6112450","26710"
"6113563","26710"
"6121039","26710"
"6129392","26710"
"6129954","26710"
"6133476","26710"
"6145862","26710"
"6155821","26710"
"6161814","26710"
"6162987","26710"
"6169338","26710"
"6176267","26710"
"6177027","26710"
"6177606","26710"
"6179633","26710"
"6183095","26710"
"6185254","26710"
"6188332","26710"
"6189917","26710"
"6203428","26710"
"6231089","26710"
"6236348","26710"
"6238642","26710"
"6240960","26710"
"6248490","26710"
"6251072","26710"
"6261289","26710"
"6266681","26710"
"6273270","26710"
"6284816","26710"
"6287413","26710"
"6291885","26710"
"6316010","26710"
"6321155","26710"
"6329030","26710"
"6333513","26710"
"6345257","26710"
"6352929","26710"
"6361758","26710"
"6380376","26710"
"6380751","26710"
"6381391","26710"
"6385430","26710"
"6405909","26710"
"6416881","26710"
"6428191","26710"
"6429278","26710"
"6433906","26710"
"6435426","26710"
"6462244","26710"
"6462610","26710"
"6472375","26710"
"6481032","26710"
"6485963","26710"
"6490854","26710"
"6502276","26710"
"6524467","26710"
"6532864","26710"
"6544615","26710"
"6546429","26710"
"6554225","26710"
"6554514","26710"
"6559471","26710"
"6559497","26710"
"6566136","26710"
"6570159","26710"
"6573015","26710"
"6584707","26710"
"6593371","26710"
"6607516","26710"
"6611598","26710"
"6626679","26710"
"6644645","26710"
"6651195","26710"
"6652670","26710"
"6664121","26710"
"6673960","26710"
"6674530","26710"
"6685322","26710"
"6686730","26710"
"6688340","26710"
"6688648","26710"
"6704998","26710"
"6728638","26710"
"6729216","26710"
"6742719","26710"
"6746251","26710"
"6755975","26710"
"6756665","26710"
"6757329","26710"
"6789412","26710"
"6798946","26710"
"6802001","26710"
"6813796","26710"
"6817920","26710"
"6834474","26710"
"6842768","26710"
"6845167","26710"
"6852176","26710"
"6869736","26710"
"6883586","26710"
"6899944","26710"
"6902602","26710"
"6910204","26710"
"6913424","26710"
"6931902","26710"
"6933223","26710"
"6937472","26710"
"6942057","26710"
"6943343","26710"
"6950790","26710"
"6996997","26710"
"7003272","26710"
"7007747","26710"
"7010014","26710"
"7020251","26710"
"7020475","26710"
"7023164","26710"
"7028029","26710"
"7054269","26710"
"7061299","26710"
"7071445","26710"
"7072467","26710"
"7090290","26710"
"7091686","26710"
"7094152","26710"
"7098236","26710"
"7118174","26710"
"7132333","26710"
"7155311","26710"
"7158661","26710"
"7159298","26710"
"7163656","26710"
"7167373","26710"
"7171835","26710"
"7177711","26710"
"7179717","26710"
"7207294","26710"
"7210557","26710"
"7232456","26710"
"7235116","26710"
"7249297","26710"
"7275401","26710"
"7309132","26710"
"7335046","26710"
"7349596","26710"
"7372277","26710"
"7411790","26710"
"7454800","26710"
"7466663","26710"
"7467875","26710"
"7475143","26710"
"7516029","26710"
"7543415","26710"
"7554148","26710"
"7568169","26710"
"7568834","26710"
"7585713","26710"
"7603692","26710"
"7616217","26710"
"7617407","26710"
"7639188","26710"
"7651632","26710"
"7688983","26710"
"7689119","26710"
"7690790","26710"
"7701578","26710"
"7709147","26710"
"7721209","26710"
"7763283","26710"
"7763459","26710"
"7766211","26710"
"7767826","26710"
"7777282","26710"
"7784628","26710"
"7794126","26710"
"7796405","26710"
"7810251","26710"
"7820511","26710"
"7826903","26710"
"7826917","26710"
"7827462","26710"
"7828954","26710"
"7829575","26710"
"7845116","26710"
"7847130","26710"
"7858371","26710"
"7867872","26710"
"7873574","26710"
"7879291","26710"
"7887457","26710"
"7914061","26710"
"7926259","26710"
"7955668","26710"
"7974002","26710"
"7975872","26710"
"7976842","26710"
"7981565","26710"
"7984646","26710"
"7988246","26710"
"7992096","26710"
"7993113","26710"
"8015028","26710"
"8019828","26710"
"8024543","26710"
"8033958","26710"
"8037761","26710"
"8042980","26710"
"8045884","26710"
"8047612","26710"
"8051142","26710"
"8058998","26710"
"8068436","26710"
"8069886","26710"
"8073531","26710"
"8075650","26710"
"8078902","26710"
"8087405","26710"
"8091362","26710"
"8102560","26710"
"8132217","26710"
"8147215","26710"
"8147405","26710"
"8152991","26710"
"8157872","26710"
"8160701","26710"
"8162374","26710"
"8171713","26710"
"8172662","26710"
"8198113","26710"
"8208794","26710"
"8220886","26710"
"8222288","26710"
"8225685","26710"
"8232000","26710"
"8233238","26710"
"8236397","26710"
"8236480","26710"
"8242680","26710"
"8242935","26710"
"8243647","26710"
"8273108","26710"
"8283063","26710"
"8301950","26710"
"8305454","26710"
"8310108","26710"
"8349228","26710"
"8352002","26710"
"8368831","26710"
"8389407","26710"
"8402891","26710"
"8409461","26710"
"8411060","26710"
"8413636","26710"
"8418024","26710"
"8422636","26710"
"8442055","26710"
"8454820","26710"
"8456167","26710"
"8473160","26710"
"8473380","26710"
"8474058","26710"
"8483518","26710"
"8483898","26710"
"8484758","26710"
"8487137","26710"
"8493012","26710"
"8524429","26710"
"8528880","26710"
"8542117","26710"
"8546052","26710"
"8570933","26710"
"8572479","26710"
"8575620","26710"
"8586674","26710"
"8600913","26710"
"8604744","26710"
"8610027","26710"
"8627909","26710"
"8639958","26710"
"8666427","26710"
"8682101","26710"
"8685160","26710"
"8688894","26710"
"8690116","26710"
"8699105","26710"
"8708219","26710"
"8726372","26710"
"8732704","26710"
"8743644","26710"
"8748017","26710"
"8754715","26710"
"8757067","26710"
"8774967","26710"
"8776088","26710"
"8786972","26710"
"8791032","26710"
"8828992","26710"
"8861561","26710"
"8869575","26710"
"8869784","26710"
"8876723","26710"
"8878973","26710"
"8880691","26710"
"8887294","26710"
"8905362","26710"
"8912480","26710"
"8914439","26710"
"8920224","26710"
"8930546","26710"
"8940443","26710"
"8950011","26710"
"8963349","26710"
"8965542","26710"
"8966453","26710"
"8966467","26710"
"8967670","26710"
"8972284","26710"
"8991613","26710"
"8997371","26710"
"8997440","26710"
"8998605","26710"
"8999482","26710"
"9007839","26710"
"9015155","26710"
"9019838","26710"
"9027328","26710"
"9032865","26710"
"9035342","26710"
"9036773","26710"
"9041732","26710"
"9042047","26710"
"9058531","26710"
"9070234","26710"
"9071850","26710"
"9072155","26710"
"9074698","26710"
"9076670","26710"
"9078524","26710"
"9084939","26710"
"9098918","26710"
"9099792","26710"
"9109353","26710"
"9113085","26710"
"9135160","26710"
"9138285","26710"
"9147099","26710"
"9159140","26710"
"9172918","26710"
"9177385","26710"
"9178638","26710"
"9193451","26710"
"9211715","26710"
"9214787","26710"
"9215190","26710"
"9220872","26710"
"9224129","26710"
"9239986","26710"
"9255633","26710"
"9255823","26710"
"9256296","26710"
"9265990","26710"
"9271281","26710"
"9291360","26710"
"9351015","26710"
"9353176","26710"
"9356044","26710"
"9362712","26710"
"9362785","26710"
"9392169","26710"
"9400126","26710"
"9400662","26710"
"9404649","26710"
"9412603","26710"
"9416364","26710"
"9432760","26710"
"9433156","26710"
"9475742","26710"
"9487165","26710"
"9496652","26710"
"9499652","26710"
"9501748","26710"
"9503381","26710"
"9504053","26710"
"9505207","26710"
"9514900","26710"
"9520659","26710"
"9522734","26710"
"9525736","26710"
"9526850","26710"
"9529743","26710"
"9531216","26710"
"9554563","26710"
"9559227","26710"
"9565142","26710"
"9572750","26710"
"9599141","26710"
"9611482","26710"
"9632340","26710"
"9644922","26710"
"9654655","26710"
"9659397","26710"
"9682687","26710"
"9703949","26710"
"9712383","26710"
"9717886","26710"
"9725889","26710"
"9755981","26710"
"9774906","26710"
"9794988","26710"
"9830983","26710"
"9833658","26710"
"9836061","26710"
"9840154","26710"
"9847801","26710"
"9855135","26710"
"9855855","26710"
"9863666","26710"
"9871179","26710"
"9877599","26710"
"9884974","26710"
"9900445","26710"
"9901134","26710"
"9937267","26710"
"9946859","26710"
"9952418","26710"
"9961542","26710"
"9962324","26710"
"9972170","26710"
"9983586","26710"
"9992163","26710"
"9996873","26710"
"10006312","26710"
"10007918","26710"
"10012444","26710"
"10023027","26710"
"10023368","26710"
"10042835","26710"
"10047106","26710"
"10055599","26710"
"10071442","26710"
"10073483","26710"
"10074395","26710"
"10085429","26710"
"10085920","26710"
"10088740","26710"
"10100220","26710"
"10102043","26710"
"10116484","26710"
"10118056","26710"
"10118955","26710"
"10121172","26710"
"10121866","26710"
"10134493","26710"
"10144616","26710"
"10151010","26710"
"10159001","26710"
"10166575","26710"
"10170009","26710"
"10177592","26710"
"10178214","26710"
"10204571","26710"
"10211800","26710"
"10219828","26710"
"10238734","26710"
"10240169","26710"
"10248016","26710"
"10255592","26710"
"10256541","26710"
"10261124","26710"
"10264530","26710"
"10270281","26710"
"10289403","26710"
"10300336","26710"
"10301248","26710"
"10318566","26710"
"10321254","26710"
"10335514","26710"
"10338096","26710"
"10342037","26710"
"10342931","26710"
"10373879","26710"
"10381472","26710"
"10411531","26710"
"10427582","26710"
"10448383","26710"
"10450177","26710"
"10462114","26710"
"10462893","26710"
"10480170","26710"
"10490921","26710"
"10496445","26710"
"10498574","26710"
"10531089","26710"
"10540934","26710"
"10541845","26710"
"10546733","26710"
"10563601","26710"
"10572387","26710"
"10591498","26710"
"10594361","26710"
"10598004","26710"
"10602387","26710"
"10606822","26710"
"10608420","26710"
"10610708","26710"
"10631742","26710"
"10638586","26710"
"10651936","26710"
"10651996","26710"
"10661063","26710"
"10673269","26710"
"10678067","26710"
"10682492","26710"
"10698195","26710"
"10699963","26710"
"10702979","26710"
"10717977","26710"
"10718257","26710"
"10719966","26710"
"10734260","26710"
"10739731","26710"
"10765245","26710"
"10772695","26710"
"10776197","26710"
"10795162","26710"
"10799605","26710"
"10824911","26710"
"10833586","26710"
"10874680","26710"
"10877304","26710"
"10916265","26710"
"10927783","26710"
"10932960","26710"
"10945115","26710"
"10954380","26710"
"10955084","26710"
"10960528","26710"
"10965200","26710"
"10967139","26710"
"10967549","26710"
"10967856","26710"
"10972007","26710"
"10983742","26710"
"10988333","26710"
"10989806","26710"
"11002682","26710"
"11011928","26710"
"11022086","26710"
"11028169","26710"
"11033216","26710"
"11038283","26710"
"11045692","26710"
"11051059","26710"
"11051202","26710"
"11056142","26710"
"11063270","26710"
"11090356","26710"
"11093568","26710"
"11110672","26710"
"11113377","26710"
"11140604","26710"
"11170055","26710"
"11174620","26710"
"11201042","26710"
"11206651","26710"
"11218289","26710"
"11223311","26710"
"11230180","26710"
"11239650","26710"
"11241363","26710"
"11245964","26710"
"11257991","26710"
"11270335","26710"
"11273149","26710"
"11313838","26710"
"11323140","26710"
"11328909","26710"
"11344470","26710"
"11364104","26710"
"11373404","26710"
"11385757","26710"
"11386575","26710"
"11391994","26710"
"11418840","26710"
"11427095","26710"
"11431818","26710"
"11440665","26710"
"11455113","26710"
"11455141","26710"
"11463440","26710"
"11471254","26710"
"11472194","26710"
"11486098","26710"
"11486824","26710"
"11499160","26710"
"11502055","26710"
"11503764","26710"
"11504040","26710"
"11504380","26710"
"11515932","26710"
"11534896","26710"
"11542538","26710"
"11567716","26710"
"11571560","26710"
"11572757","26710"
"11583570","26710"
"11601526","26710"
"11606930","26710"
"11611783","26710"
"11626663","26710"
"11635577","26710"
"11637261","26710"
"11637309","26710"
"11653452","26710"
"11654092","26710"
"11682617","26710"
"11684308","26710"
"11686126","26710"
"11687818","26710"
"11706836","26710"
"11733852","26710"
"11745775","26710"
"11768487","26710"
"11826249","26710"
"11826575","26710"
"11839604","26710"
"11858275","26710"
"11866370","26710"
"11866799","26710"
"11911361","26710"
"11965521","26710"
"11969813","26710"
"11988270","26710"
"11995012","26710"
"11999873","26710"
"12000648","26710"
"12020148","26710"
"12073583","26710"
"12107782","26710"
"12110006","26710"
"12138484","26710"
"12151716","26710"
"12153390","26710"
"12154473","26710"
"12159361","26710"
"12159420","26710"
"12165761","26710"
"12191693","26710"
"12205207","26710"
"12211696","26710"
"12214223","26710"
"12224487","26710"
"12233277","26710"
"12249878","26710"
"12250531","26710"
"12258280","26710"
"12272184","26710"
"12285934","26710"
"12296503","26710"
"12313538","26710"
"12315260","26710"
"12328859","26710"
"12346943","26710"
"12363240","26710"
"12376965","26710"
"12379565","26710"
"12389137","26710"
"12390011","26710"
"12398206","26710"
"12405580","26710"
"12406015","26710"
"12444526","26710"
"12453704","26710"
"12453913","26710"
"12456414","26710"
"12457548","26710"
"12474023","26710"
"12493083","26710"
"12494242","26710"
"12507406","26710"
"12510630","26710"
"12536160","26710"
"12540812","26710"
"12540978","26710"
"12592646","26710"
"12596908","26710"
"12599741","26710"
"12606426","26710"
"12607150","26710"
"12611116","26710"
"12626730","26710"
"12630155","26710"
"12654083","26710"
"12663150","26710"
"12666523","26710"
"12667050","26710"
"12669596","26710"
"12677893","26710"
"12706916","26710"
"12708073","26710"
"12708659","26710"
"12713770","26710"
"12717295","26710"
"12726073","26710"
"12734407","26710"
"12762861","26710"
"12771088","26710"
"12780745","26710"
"12795926","26710"
"12817765","26710"
"12818748","26710"
"12833573","26710"
"12838715","26710"
"12840476","26710"
"12859771","26710"
"12888410","26710"
"12889494","26710"
"12889860","26710"
"12905685","26710"
"12929148","26710"
"12929929","26710"
"12941739","26710"
"12946279","26710"
"12949612","26710"
"12955750","26710"
"12976818","26710"
"12990427","26710"
"12994819","26710"
"13002895","26710"
"13004729","26710"
"13021261","26710"
"13045708","26710"
"13046075","26710"
"13048702","26710"
"13054338","26710"
"13074161","26710"
"13076958","26710"
"13080153","26710"
"13093143","26710"
"13095977","26710"
"13103193","26710"
"13105645","26710"
"13105808","26710"
"13111119","26710"
"13115114","26710"
"13117078","26710"
"13118161","26710"
"13121401","26710"
"13133296","26710"
"13150017","26710"
"13152470","26710"
"13152757","26710"
"13153723","26710"
"13165338","26710"
"13184144","26710"
"13189783","26710"
"13212168","26710"
"13215162","26710"
"13227615","26710"
"13228655","26710"
"13234904","26710"
"13247466","26710"
"13259760","26710"
"13303854","26710"
"13304312","26710"
"13325521","26710"
"13339337","26710"
"13363977","26710"
"13375568","26710"
"13392996","26710"
"13439059","26710"
"13439549","26710"
"13507012","26710"
"13512088","26710"
"13512260","26710"
"13531308","26710"
"13550979","26710"
"13560244","26710"
"13563211","26710"
"13564699","26710"
"13576357","26710"
"13580447","26710"
"13580581","26710"
"13582300","26710"
"13588157","26710"
"13588672","26710"
"13606282","26710"
"13622972","26710"
"13628502","26710"
"13637748","26710"
"13638837","26710"
"13640226","26710"
"13640440","26710"
"13640669","26710"
"13641137","26710"
"13642781","26710"
"13651984","26710"
"13679109","26710"
"13699256","26710"
"13708496","26710"
"13713242","26710"
"13759899","26710"
"13760224","26710"
"13766558","26710"
"13773635","26710"
"13811482","26710"
"13818941","26710"
"13834610","26710"
"13845949","26710"
"13849081","26710"
"13854723","26710"
"13855537","26710"
"13888529","26710"
"13890103","26710"
"13891991","26710"
"13912139","26710"
"13923543","26710"
"13928412","26710"
"13934012","26710"
"13934352","26710"
"13937200","26710"
"13976220","26710"
"13993817","26710"
"14002377","26710"
"14011798","26710"
"14019550","26710"
"14037823","26710"
"14039279","26710"
"14040287","26710"
"14051065","26710"
"14069419","26710"
"14079135","26710"
"14088295","26710"
"14088388","26710"
"14096764","26710"
"14113627","26710"
"14118534","26710"
"14134557","26710"
"14134854","26710"
"14137565","26710"
"14147619","26710"
"14150754","26710"
"14153948","26710"
"14155166","26710"
"14168201","26710"
"14172152","26710"
"14175438","26710"
"14191391","26710"
"14193279","26710"
"14217485","26710"
"14231245","26710"
"14234862","26710"
"14272902","26710"
"14301507","26710"
"14309961","26710"
"14313887","26710"
"14324617","26710"
"14330159","26710"
"14338573","26710"
"14360791","26710"
"14378599","26710"
"14378837","26710"
"14382954","26710"
"14384451","26710"
"14384992","26710"
"14397242","26710"
"14405586","26710"
"14437124","26710"
"14437141","26710"
"14437913","26710"
"14444851","26710"
"14446141","26710"
"14467734","26710"
"14476972","26710"
"14481116","26710"
"14484816","26710"
"14488782","26710"
"14495843","26710"
"14513674","26710"
"14515923","26710"
"14517117","26710"
"14517909","26710"
"14523010","26710"
"14524058","26710"
"14558727","26710"
"14559271","26710"
"14561326","26710"
"14563970","26710"
"14576594","26710"
"14582201","26710"
"14598414","26710"
"14614428","26710"
"14615070","26710"
"14618546","26710"
"14622783","26710"
"14664654","26710"
"14677778","26710"
"14682980","26710"
"14738491","26710"
"14744649","26710"
"14752493","26710"
"14779511","26710"
"14805832","26710"
"14807034","26710"
"14811062","26710"
"14818887","26710"
"14845293","26710"
"14847625","26710"
"14848398","26710"
"14866773","26710"
"14896053","26710"
"14900245","26710"
"14906974","26710"
"14911862","26710"
"14920731","26710"
"14937860","26710"
"14972440","26710"
"14999408","26710"
"15010105","26710"
"15010145","26710"
"15010487","26710"
"15025662","26710"
"15026379","26710"
"15034666","26710"
"15062342","26710"
"15076081","26710"
"15127911","26710"
"15130098","26710"
"15131035","26710"
"15142745","26710"
"15157009","26710"
"15169681","26710"
"15178860","26710"
"15186010","26710"
"15195107","26710"
"15196908","26710"
"15206855","26710"
"15207544","26710"
"15212644","26710"
"15233239","26710"
"15240297","26710"
"15246032","26710"
"15252600","26710"
"15254391","26710"
"15263250","26710"
"15288092","26710"
"15294580","26710"
"15297652","26710"
"15310769","26710"
"15319378","26710"
"15358527","26710"
"15360209","26710"
"15361169","26710"
"15377120","26710"
"15395794","26710"
"15396607","26710"
"15402678","26710"
"15411606","26710"
"15427305","26710"
"15431042","26710"
"15481402","26710"
"15512471","26710"
"15515407","26710"
"15516620","26710"
"15521614","26710"
"15536652","26710"
"15550080","26710"
"15563614","26710"
"15594422","26710"
"15619643","26710"
"15623754","26710"
"15634825","26710"
"15676131","26710"
"15682859","26710"
"15692838","26710"
"15710012","26710"
"15733952","26710"
"15737600","26710"
"15755858","26710"
"15755874","26710"
"15776628","26710"
"15780319","26710"
"15782085","26710"
"15802861","26710"
"15814024","26710"
"15830191","26710"
"15850152","26710"
"15857228","26710"
"15865368","26710"
"15874094","26710"
"15882521","26710"
"15886418","26710"
"15905675","26710"
"15908999","26710"
"15915537","26710"
"15940981","26710"
"15944346","26710"
"15954382","26710"
"15959052","26710"
"15991611","26710"
"15997238","26710"
"16009522","26710"
"16011386","26710"
"16013617","26710"
"16015988","26710"
"16035664","26710"
"16045066","26710"
"16059079","26710"
"16060840","26710"
"16062350","26710"
"16077019","26710"
"16117479","26710"
"16122226","26710"
"16134870","26710"
"16141226","26710"
"16147542","26710"
"16151673","26710"
"16155566","26710"
"16158169","26710"
"16165804","26710"
"16168661","26710"
"16173719","26710"
"16216770","26710"
"16246740","26710"
"16254115","26710"
"16264403","26710"
"16293941","26710"
"16298322","26710"
"16304874","26710"
"16334139","26710"
"16351647","26710"
"16353949","26710"
"16411352","26710"
"16418202","26710"
"16436495","26710"
"16444993","26710"
"16464118","26710"
"16475506","26710"
"16477844","26710"
"16479257","26710"
"16508087","26710"
"16517771","26710"
"16520518","26710"
"16523339","26710"
"16537098","26710"
"16544349","26710"
"16549399","26710"
"16562245","26710"
"16575182","26710"
