Id,UserId,Name,Date,Class,TagBased
"98562","872","Scholar","2008-09-15 08:55:05","3","False"
"98596","635","Scholar","2008-09-15 08:55:05","3","False"
"98610","443","Scholar","2008-09-15 08:55:05","3","False"
"98611","676","Scholar","2008-09-15 08:55:05","3","False"
"98612","758","Scholar","2008-09-15 08:55:05","3","False"
"98615","673","Scholar","2008-09-15 08:55:05","3","False"
"98623","318","Scholar","2008-09-15 08:55:05","3","False"
"98630","721","Scholar","2008-09-15 08:55:05","3","False"
"98638","726","Scholar","2008-09-15 08:55:05","3","False"
"98641","653","Scholar","2008-09-15 08:55:05","3","False"
"98642","912","Scholar","2008-09-15 08:55:05","3","False"
"98643","976","Scholar","2008-09-15 08:55:05","3","False"
"98646","75","Scholar","2008-09-15 08:55:05","3","False"
"98647","740","Scholar","2008-09-15 08:55:05","3","False"
"98651","557","Scholar","2008-09-15 08:55:05","3","False"
"98656","637","Scholar","2008-09-15 08:55:05","3","False"
"98666","79","Scholar","2008-09-15 08:55:05","3","False"
"98669","271","Scholar","2008-09-15 08:55:05","3","False"
"98671","961","Scholar","2008-09-15 08:55:05","3","False"
"98673","834","Scholar","2008-09-15 08:55:05","3","False"
"98681","878","Scholar","2008-09-15 08:55:05","3","False"
"98682","350","Scholar","2008-09-15 08:55:05","3","False"
"98686","124","Scholar","2008-09-15 08:55:05","3","False"
"98688","159","Scholar","2008-09-15 08:55:05","3","False"
"98689","454","Scholar","2008-09-15 08:55:05","3","False"
"98691","937","Scholar","2008-09-15 08:55:05","3","False"
"98693","475","Scholar","2008-09-15 08:55:05","3","False"
"98694","8","Scholar","2008-09-15 08:55:05","3","False"
"98696","327","Scholar","2008-09-15 08:55:05","3","False"
"98697","137","Scholar","2008-09-15 08:55:05","3","False"
"98698","765","Scholar","2008-09-15 08:55:05","3","False"
"98704","389","Scholar","2008-09-15 08:55:05","3","False"
"98709","742","Scholar","2008-09-15 08:55:05","3","False"
"98710","160","Scholar","2008-09-15 08:55:05","3","False"
"98715","133","Scholar","2008-09-15 08:55:05","3","False"
"98723","655","Scholar","2008-09-15 08:55:05","3","False"
"98724","22","Scholar","2008-09-15 08:55:05","3","False"
"98730","396","Scholar","2008-09-15 08:55:05","3","False"
"98732","266","Scholar","2008-09-15 08:55:05","3","False"
"98736","767","Scholar","2008-09-15 08:55:05","3","False"
"98737","45","Scholar","2008-09-15 08:55:05","3","False"
"98741","792","Scholar","2008-09-15 08:55:05","3","False"
"98745","208","Scholar","2008-09-15 08:55:05","3","False"
"98746","708","Scholar","2008-09-15 08:55:05","3","False"
"98749","24","Scholar","2008-09-15 08:55:05","3","False"
"98751","305","Scholar","2008-09-15 08:55:05","3","False"
"98752","608","Scholar","2008-09-15 08:55:05","3","False"
"98755","900","Scholar","2008-09-15 08:55:05","3","False"
"98757","506","Scholar","2008-09-15 08:55:05","3","False"
"98777","845","Scholar","2008-09-15 08:55:05","3","False"
"98782","492","Scholar","2008-09-15 08:55:05","3","False"
"98784","445","Scholar","2008-09-15 08:55:05","3","False"
"98785","281","Scholar","2008-09-15 08:55:05","3","False"
"98786","942","Scholar","2008-09-15 08:55:05","3","False"
"98797","73","Scholar","2008-09-15 08:55:05","3","False"
"98804","268","Scholar","2008-09-15 08:55:05","3","False"
"98809","668","Scholar","2008-09-15 08:55:05","3","False"
"98819","936","Scholar","2008-09-15 08:55:05","3","False"
"98820","338","Scholar","2008-09-15 08:55:05","3","False"
"98823","802","Scholar","2008-09-15 08:55:05","3","False"
"98824","923","Scholar","2008-09-15 08:55:05","3","False"
"98825","470","Scholar","2008-09-15 08:55:05","3","False"
"98831","536","Scholar","2008-09-15 08:55:05","3","False"
"98833","349","Scholar","2008-09-15 08:55:05","3","False"
"98838","863","Scholar","2008-09-15 08:55:05","3","False"
"98843","779","Scholar","2008-09-15 08:55:05","3","False"
"98844","991","Scholar","2008-09-15 08:55:05","3","False"
"98851","648","Scholar","2008-09-15 08:55:05","3","False"
"98855","956","Scholar","2008-09-15 08:55:05","3","False"
"98860","518","Scholar","2008-09-15 08:55:05","3","False"
"98864","840","Scholar","2008-09-15 08:55:05","3","False"
"98868","952","Scholar","2008-09-15 08:55:05","3","False"
"98874","49","Scholar","2008-09-15 08:55:05","3","False"
"98878","149","Scholar","2008-09-15 08:55:05","3","False"
"98885","193","Scholar","2008-09-15 08:55:05","3","False"
"98893","191","Scholar","2008-09-15 08:55:05","3","False"
"98899","219","Scholar","2008-09-15 08:55:05","3","False"
"98901","269","Scholar","2008-09-15 08:55:05","3","False"
"98907","247","Scholar","2008-09-15 08:55:05","3","False"
"98911","685","Scholar","2008-09-15 08:55:05","3","False"
"98912","56","Scholar","2008-09-15 08:55:05","3","False"
"98913","841","Scholar","2008-09-15 08:55:05","3","False"
"98921","538","Scholar","2008-09-15 08:55:05","3","False"
"98922","770","Scholar","2008-09-15 08:55:05","3","False"
"98931","576","Scholar","2008-09-15 08:55:05","3","False"
"98933","522","Scholar","2008-09-15 08:55:05","3","False"
"98938","842","Scholar","2008-09-15 08:55:05","3","False"
"98943","796","Scholar","2008-09-15 08:55:05","3","False"
"98946","844","Scholar","2008-09-15 08:55:05","3","False"
"98954","217","Scholar","2008-09-15 08:55:05","3","False"
"98955","152","Scholar","2008-09-15 08:55:05","3","False"
"98956","5","Scholar","2008-09-15 08:55:05","3","False"
"98960","257","Scholar","2008-09-15 08:55:05","3","False"
"98962","77","Scholar","2008-09-15 08:55:05","3","False"
"98966","371","Scholar","2008-09-15 08:55:05","3","False"
"98970","981","Scholar","2008-09-15 08:55:05","3","False"
"98971","259","Scholar","2008-09-15 08:55:05","3","False"
"98977","381","Scholar","2008-09-15 08:55:05","3","False"
"98987","838","Scholar","2008-09-15 08:55:05","3","False"
"98988","745","Scholar","2008-09-15 08:55:05","3","False"
"98994","380","Scholar","2008-09-15 08:55:05","3","False"
"99000","958","Scholar","2008-09-15 08:55:05","3","False"
"99001","358","Scholar","2008-09-15 08:55:05","3","False"
"99008","112","Scholar","2008-09-15 08:55:05","3","False"
"99013","203","Scholar","2008-09-15 08:55:05","3","False"
"99017","109","Scholar","2008-09-15 08:55:05","3","False"
"99019","61","Scholar","2008-09-15 08:55:05","3","False"
"99028","319","Scholar","2008-09-15 08:55:05","3","False"
"99030","646","Scholar","2008-09-15 08:55:05","3","False"
"95734","716","Autobiographer","2008-09-15 08:55:05","3","False"
"95737","680","Autobiographer","2008-09-15 08:55:05","3","False"
"95745","660","Autobiographer","2008-09-15 08:55:05","3","False"
"95749","1","Autobiographer","2008-09-15 08:55:05","3","False"
"95753","441","Autobiographer","2008-09-15 08:55:05","3","False"
"95754","429","Autobiographer","2008-09-15 08:55:05","3","False"
"95760","633","Autobiographer","2008-09-15 08:55:05","3","False"
"95765","917","Autobiographer","2008-09-15 08:55:05","3","False"
"95769","171","Autobiographer","2008-09-15 08:55:05","3","False"
"95770","507","Autobiographer","2008-09-15 08:55:05","3","False"
"95779","230","Autobiographer","2008-09-15 08:55:05","3","False"
"95785","622","Autobiographer","2008-09-15 08:55:05","3","False"
"95786","752","Autobiographer","2008-09-15 08:55:05","3","False"
"95787","556","Autobiographer","2008-09-15 08:55:05","3","False"
"95788","614","Autobiographer","2008-09-15 08:55:05","3","False"
"95792","27","Autobiographer","2008-09-15 08:55:05","3","False"
"95800","619","Autobiographer","2008-09-15 08:55:05","3","False"
"95801","225","Autobiographer","2008-09-15 08:55:05","3","False"
"95810","626","Autobiographer","2008-09-15 08:55:05","3","False"
"95811","748","Autobiographer","2008-09-15 08:55:05","3","False"
"95812","223","Autobiographer","2008-09-15 08:55:05","3","False"
"95813","204","Autobiographer","2008-09-15 08:55:05","3","False"
"95819","375","Autobiographer","2008-09-15 08:55:05","3","False"
"95823","418","Autobiographer","2008-09-15 08:55:05","3","False"
"95828","87","Autobiographer","2008-09-15 08:55:05","3","False"
"95829","781","Autobiographer","2008-09-15 08:55:05","3","False"
"95834","60","Autobiographer","2008-09-15 08:55:05","3","False"
"95835","106","Autobiographer","2008-09-15 08:55:05","3","False"
"95845","582","Autobiographer","2008-09-15 08:55:05","3","False"
"95846","276","Autobiographer","2008-09-15 08:55:05","3","False"
"95856","177","Autobiographer","2008-09-15 08:55:05","3","False"
"95859","210","Autobiographer","2008-09-15 08:55:05","3","False"
"95868","383","Autobiographer","2008-09-15 08:55:05","3","False"
"95871","2","Autobiographer","2008-09-15 08:55:05","3","False"
"95872","898","Autobiographer","2008-09-15 08:55:05","3","False"
"95877","342","Autobiographer","2008-09-15 08:55:05","3","False"
"95878","30","Autobiographer","2008-09-15 08:55:05","3","False"
"95879","914","Autobiographer","2008-09-15 08:55:05","3","False"
"95881","893","Autobiographer","2008-09-15 08:55:05","3","False"
"95885","486","Autobiographer","2008-09-15 08:55:05","3","False"
"95889","529","Autobiographer","2008-09-15 08:55:05","3","False"
"95894","993","Autobiographer","2008-09-15 08:55:05","3","False"
"95899","260","Autobiographer","2008-09-15 08:55:05","3","False"
"95901","598","Autobiographer","2008-09-15 08:55:05","3","False"
"95913","370","Autobiographer","2008-09-15 08:55:05","3","False"
"95927","949","Autobiographer","2008-09-15 08:55:05","3","False"
"95933","39","Autobiographer","2008-09-15 08:55:05","3","False"
"95940","552","Autobiographer","2008-09-15 08:55:05","3","False"
"95944","972","Autobiographer","2008-09-15 08:55:05","3","False"
"95945","227","Autobiographer","2008-09-15 08:55:05","3","False"
"95949","974","Autobiographer","2008-09-15 08:55:05","3","False"
"95952","706","Autobiographer","2008-09-15 08:55:05","3","False"
"95953","23","Autobiographer","2008-09-15 08:55:05","3","False"
"95958","302","Autobiographer","2008-09-15 08:55:05","3","False"
"95969","296","Autobiographer","2008-09-15 08:55:05","3","False"
"95970","438","Autobiographer","2008-09-15 08:55:05","3","False"
"95977","813","Autobiographer","2008-09-15 08:55:05","3","False"
"95978","560","Autobiographer","2008-09-15 08:55:05","3","False"
"95989","312","Autobiographer","2008-09-15 08:55:05","3","False"
"95990","754","Autobiographer","2008-09-15 08:55:05","3","False"
"95993","156","Autobiographer","2008-09-15 08:55:05","3","False"
"95996","925","Autobiographer","2008-09-15 08:55:05","3","False"
"96007","630","Autobiographer","2008-09-15 08:55:05","3","False"
"96013","881","Autobiographer","2008-09-15 08:55:05","3","False"
"96014","512","Autobiographer","2008-09-15 08:55:05","3","False"
"96015","207","Autobiographer","2008-09-15 08:55:05","3","False"
"96017","200","Autobiographer","2008-09-15 08:55:05","3","False"
"96019","657","Autobiographer","2008-09-15 08:55:05","3","False"
"96022","92","Autobiographer","2008-09-15 08:55:05","3","False"
"96023","609","Autobiographer","2008-09-15 08:55:05","3","False"
"96030","9","Autobiographer","2008-09-15 08:55:05","3","False"
"96034","520","Autobiographer","2008-09-15 08:55:05","3","False"
"96046","337","Autobiographer","2008-09-15 08:55:05","3","False"
"96048","267","Autobiographer","2008-09-15 08:55:05","3","False"
"96052","278","Autobiographer","2008-09-15 08:55:05","3","False"
"96054","682","Autobiographer","2008-09-15 08:55:05","3","False"
"96058","890","Autobiographer","2008-09-15 08:55:05","3","False"
"96068","493","Autobiographer","2008-09-15 08:55:05","3","False"
"96069","279","Autobiographer","2008-09-15 08:55:05","3","False"
"96071","131","Autobiographer","2008-09-15 08:55:05","3","False"
"96073","1000","Autobiographer","2008-09-15 08:55:05","3","False"
"96074","116","Autobiographer","2008-09-15 08:55:05","3","False"
"96080","830","Autobiographer","2008-09-15 08:55:05","3","False"
"96081","919","Autobiographer","2008-09-15 08:55:05","3","False"
"96094","686","Autobiographer","2008-09-15 08:55:05","3","False"
"96099","699","Autobiographer","2008-09-15 08:55:05","3","False"
"96101","501","Autobiographer","2008-09-15 08:55:05","3","False"
"96104","995","Autobiographer","2008-09-15 08:55:05","3","False"
"96108","179","Autobiographer","2008-09-15 08:55:05","3","False"
"96116","982","Autobiographer","2008-09-15 08:55:05","3","False"
"96118","613","Autobiographer","2008-09-15 08:55:05","3","False"
"96128","17","Autobiographer","2008-09-15 08:55:05","3","False"
"96130","487","Autobiographer","2008-09-15 08:55:05","3","False"
"96134","483","Autobiographer","2008-09-15 08:55:05","3","False"
"96155","186","Autobiographer","2008-09-15 08:55:05","3","False"
"96162","234","Autobiographer","2008-09-15 08:55:05","3","False"
"96164","431","Autobiographer","2008-09-15 08:55:05","3","False"
"96167","722","Autobiographer","2008-09-15 08:55:05","3","False"
"96168","519","Autobiographer","2008-09-15 08:55:05","3","False"
"96172","525","Autobiographer","2008-09-15 08:55:05","3","False"
"96175","632","Autobiographer","2008-09-15 08:55:05","3","False"
"96182","76","Autobiographer","2008-09-15 08:55:05","3","False"
"96191","702","Autobiographer","2008-09-15 08:55:05","3","False"
"96194","920","Autobiographer","2008-09-15 08:55:05","3","False"
"96198","607","Autobiographer","2008-09-15 08:55:05","3","False"
"96199","466","Autobiographer","2008-09-15 08:55:05","3","False"
"96201","316","Autobiographer","2008-09-15 08:55:05","3","False"
"96207","639","Autobiographer","2008-09-15 08:55:05","3","False"
"96209","298","Autobiographer","2008-09-15 08:55:05","3","False"
"96213","246","Autobiographer","2008-09-15 08:55:05","3","False"
"96220","803","Autobiographer","2008-09-15 08:55:05","3","False"
"96222","190","Autobiographer","2008-09-15 08:55:05","3","False"
"96223","832","Autobiographer","2008-09-15 08:55:05","3","False"
"96228","140","Autobiographer","2008-09-15 08:55:05","3","False"
"96234","105","Autobiographer","2008-09-15 08:55:05","3","False"
"96236","55","Autobiographer","2008-09-15 08:55:05","3","False"
"96240","979","Autobiographer","2008-09-15 08:55:05","3","False"
"96243","111","Autobiographer","2008-09-15 08:55:05","3","False"
"96244","59","Autobiographer","2008-09-15 08:55:05","3","False"
"96246","757","Autobiographer","2008-09-15 08:55:05","3","False"
"96251","577","Autobiographer","2008-09-15 08:55:05","3","False"
"96254","52","Autobiographer","2008-09-15 08:55:05","3","False"
"96255","592","Autobiographer","2008-09-15 08:55:05","3","False"
"96257","729","Autobiographer","2008-09-15 08:55:05","3","False"
"96266","253","Autobiographer","2008-09-15 08:55:05","3","False"
"96278","756","Autobiographer","2008-09-15 08:55:05","3","False"
"96280","244","Autobiographer","2008-09-15 08:55:05","3","False"
"96283","422","Autobiographer","2008-09-15 08:55:05","3","False"
"96287","811","Autobiographer","2008-09-15 08:55:05","3","False"
"96288","292","Autobiographer","2008-09-15 08:55:05","3","False"
"96292","356","Autobiographer","2008-09-15 08:55:05","3","False"
"96296","412","Autobiographer","2008-09-15 08:55:05","3","False"
"96307","432","Autobiographer","2008-09-15 08:55:05","3","False"
"96310","46","Autobiographer","2008-09-15 08:55:05","3","False"
"96312","473","Autobiographer","2008-09-15 08:55:05","3","False"
"96313","86","Autobiographer","2008-09-15 08:55:05","3","False"
"96315","736","Autobiographer","2008-09-15 08:55:05","3","False"
"96320","777","Autobiographer","2008-09-15 08:55:05","3","False"
"96326","873","Autobiographer","2008-09-15 08:55:05","3","False"
"96327","398","Autobiographer","2008-09-15 08:55:05","3","False"
"96329","804","Autobiographer","2008-09-15 08:55:05","3","False"
"96337","197","Autobiographer","2008-09-15 08:55:05","3","False"
"96340","909","Autobiographer","2008-09-15 08:55:05","3","False"
"96341","954","Autobiographer","2008-09-15 08:55:05","3","False"
"96344","809","Autobiographer","2008-09-15 08:55:05","3","False"
"96347","44","Autobiographer","2008-09-15 08:55:05","3","False"
"96351","482","Autobiographer","2008-09-15 08:55:05","3","False"
"96353","922","Autobiographer","2008-09-15 08:55:05","3","False"
"96354","163","Autobiographer","2008-09-15 08:55:05","3","False"
"96358","940","Autobiographer","2008-09-15 08:55:05","3","False"
"96361","741","Autobiographer","2008-09-15 08:55:05","3","False"
"96367","32","Autobiographer","2008-09-15 08:55:05","3","False"
"96371","399","Autobiographer","2008-09-15 08:55:05","3","False"
"96372","435","Autobiographer","2008-09-15 08:55:05","3","False"
"96376","315","Autobiographer","2008-09-15 08:55:05","3","False"
"96388","415","Autobiographer","2008-09-15 08:55:05","3","False"
"96390","189","Autobiographer","2008-09-15 08:55:05","3","False"
"96392","773","Autobiographer","2008-09-15 08:55:05","3","False"
"96407","713","Autobiographer","2008-09-15 08:55:05","3","False"
"96408","170","Autobiographer","2008-09-15 08:55:05","3","False"
"96417","885","Autobiographer","2008-09-15 08:55:05","3","False"
"96421","963","Autobiographer","2008-09-15 08:55:05","3","False"
"96435","37","Autobiographer","2008-09-15 08:55:05","3","False"
"96438","565","Autobiographer","2008-09-15 08:55:05","3","False"
"96445","100","Autobiographer","2008-09-15 08:55:05","3","False"
"96449","311","Autobiographer","2008-09-15 08:55:05","3","False"
"96455","341","Autobiographer","2008-09-15 08:55:05","3","False"
"96457","376","Autobiographer","2008-09-15 08:55:05","3","False"
"96458","123","Autobiographer","2008-09-15 08:55:05","3","False"
"96465","265","Autobiographer","2008-09-15 08:55:05","3","False"
"96470","468","Autobiographer","2008-09-15 08:55:05","3","False"
"96473","283","Autobiographer","2008-09-15 08:55:05","3","False"
"96474","339","Autobiographer","2008-09-15 08:55:05","3","False"
"96478","539","Autobiographer","2008-09-15 08:55:05","3","False"
"96486","115","Autobiographer","2008-09-15 08:55:05","3","False"
"96489","489","Autobiographer","2008-09-15 08:55:05","3","False"
"96490","428","Autobiographer","2008-09-15 08:55:05","3","False"
"96491","264","Autobiographer","2008-09-15 08:55:05","3","False"
"96492","274","Autobiographer","2008-09-15 08:55:05","3","False"
"96493","417","Autobiographer","2008-09-15 08:55:05","3","False"
"96495","727","Autobiographer","2008-09-15 08:55:05","3","False"
"96501","83","Autobiographer","2008-09-15 08:55:05","3","False"
"96507","411","Autobiographer","2008-09-15 08:55:05","3","False"
"96508","377","Autobiographer","2008-09-15 08:55:05","3","False"
"96526","918","Autobiographer","2008-09-15 08:55:05","3","False"
"96534","245","Autobiographer","2008-09-15 08:55:05","3","False"
"96543","78","Autobiographer","2008-09-15 08:55:05","3","False"
"96545","590","Autobiographer","2008-09-15 08:55:05","3","False"
"96552","147","Autobiographer","2008-09-15 08:55:05","3","False"
"96561","946","Autobiographer","2008-09-15 08:55:05","3","False"
"96578","859","Autobiographer","2008-09-15 08:55:05","3","False"
"96579","805","Autobiographer","2008-09-15 08:55:05","3","False"
"96584","872","Autobiographer","2008-09-15 08:55:05","3","False"
"96595","738","Autobiographer","2008-09-15 08:55:05","3","False"
"96607","353","Autobiographer","2008-09-15 08:55:05","3","False"
"96630","635","Autobiographer","2008-09-15 08:55:05","3","False"
"96646","443","Autobiographer","2008-09-15 08:55:05","3","False"
"96647","676","Autobiographer","2008-09-15 08:55:05","3","False"
"96648","988","Autobiographer","2008-09-15 08:55:05","3","False"
"96652","673","Autobiographer","2008-09-15 08:55:05","3","False"
"96659","216","Autobiographer","2008-09-15 08:55:05","3","False"
"96665","318","Autobiographer","2008-09-15 08:55:05","3","False"
"88883","744","Editor","2008-09-15 08:55:04","3","False"
"88887","76","Editor","2008-09-15 08:55:04","3","False"
"88896","805","Editor","2008-09-15 08:55:04","3","False"
"88900","271","Editor","2008-09-15 08:55:04","3","False"
"88904","303","Editor","2008-09-15 08:55:04","3","False"
"88911","837","Editor","2008-09-15 08:55:04","3","False"
"88912","914","Editor","2008-09-15 08:55:04","3","False"
"88919","246","Editor","2008-09-15 08:55:04","3","False"
"88922","803","Editor","2008-09-15 08:55:04","3","False"
"88928","371","Editor","2008-09-15 08:55:04","3","False"
"88931","714","Editor","2008-09-15 08:55:04","3","False"
"88932","510","Editor","2008-09-15 08:55:04","3","False"
"88937","337","Editor","2008-09-15 08:55:04","3","False"
"88939","278","Editor","2008-09-15 08:55:04","3","False"
"88940","814","Editor","2008-09-15 08:55:04","3","False"
"88943","37","Editor","2008-09-15 08:55:04","3","False"
"88947","346","Editor","2008-09-15 08:55:04","3","False"
"88949","878","Editor","2008-09-15 08:55:04","3","False"
"88951","237","Editor","2008-09-15 08:55:04","3","False"
"88953","937","Editor","2008-09-15 08:55:04","3","False"
"88954","137","Editor","2008-09-15 08:55:04","3","False"
"88956","535","Editor","2008-09-15 08:55:04","3","False"
"88961","380","Editor","2008-09-15 08:55:04","3","False"
"88963","605","Editor","2008-09-15 08:55:04","3","False"
"88964","403","Editor","2008-09-15 08:55:04","3","False"
"88967","71","Editor","2008-09-15 08:55:04","3","False"
"88979","680","Editor","2008-09-15 08:55:04","3","False"
"88981","480","Editor","2008-09-15 08:55:04","3","False"
"88998","112","Editor","2008-09-15 08:55:04","3","False"
"88999","203","Editor","2008-09-15 08:55:04","3","False"
"89002","212","Editor","2008-09-15 08:55:04","3","False"
"89003","571","Editor","2008-09-15 08:55:04","3","False"
"89006","578","Editor","2008-09-15 08:55:04","3","False"
"89013","369","Editor","2008-09-15 08:55:04","3","False"
"89014","1","Editor","2008-09-15 08:55:04","3","False"
"89015","42","Editor","2008-09-15 08:55:04","3","False"
"89020","244","Editor","2008-09-15 08:55:04","3","False"
"89023","101","Editor","2008-09-15 08:55:04","3","False"
"89026","646","Editor","2008-09-15 08:55:04","3","False"
"89027","978","Editor","2008-09-15 08:55:04","3","False"
"89031","703","Editor","2008-09-15 08:55:04","3","False"
"89036","437","Editor","2008-09-15 08:55:04","3","False"
"89041","614","Editor","2008-09-15 08:55:04","3","False"
"89045","312","Editor","2008-09-15 08:55:04","3","False"
"89050","103","Editor","2008-09-15 08:55:04","3","False"
"89051","873","Editor","2008-09-15 08:55:04","3","False"
"89057","912","Editor","2008-09-15 08:55:04","3","False"
"89059","544","Editor","2008-09-15 08:55:04","3","False"
"89060","3","Editor","2008-09-15 08:55:04","3","False"
"89064","446","Editor","2008-09-15 08:55:04","3","False"
"89067","171","Editor","2008-09-15 08:55:04","3","False"
"89080","78","Editor","2008-09-15 08:55:04","3","False"
"89085","305","Editor","2008-09-15 08:55:04","3","False"
"89090","269","Editor","2008-09-15 08:55:04","3","False"
"89095","67","Editor","2008-09-15 08:55:04","3","False"
"89098","580","Editor","2008-09-15 08:55:04","3","False"
"89099","276","Editor","2008-09-15 08:55:04","3","False"
"89103","512","Editor","2008-09-15 08:55:04","3","False"
"89105","44","Editor","2008-09-15 08:55:04","3","False"
"89111","737","Editor","2008-09-15 08:55:04","3","False"
"89113","235","Editor","2008-09-15 08:55:04","3","False"
"89115","35","Editor","2008-09-15 08:55:04","3","False"
"89121","528","Editor","2008-09-15 08:55:04","3","False"
"89123","87","Editor","2008-09-15 08:55:04","3","False"
"89124","419","Editor","2008-09-15 08:55:04","3","False"
"89125","117","Editor","2008-09-15 08:55:04","3","False"
"89126","162","Editor","2008-09-15 08:55:04","3","False"
"89142","964","Editor","2008-09-15 08:55:04","3","False"
"89143","462","Editor","2008-09-15 08:55:04","3","False"
"89144","260","Editor","2008-09-15 08:55:04","3","False"
"89146","855","Editor","2008-09-15 08:55:04","3","False"
"89149","121","Editor","2008-09-15 08:55:04","3","False"
"89156","923","Editor","2008-09-15 08:55:04","3","False"
"89166","328","Editor","2008-09-15 08:55:04","3","False"
"89190","887","Editor","2008-09-15 08:55:04","3","False"
"89194","253","Editor","2008-09-15 08:55:04","3","False"
"89196","823","Editor","2008-09-15 08:55:04","3","False"
"89198","428","Editor","2008-09-15 08:55:04","3","False"
"89199","51","Editor","2008-09-15 08:55:04","3","False"
"89201","62","Editor","2008-09-15 08:55:04","3","False"
"89202","396","Editor","2008-09-15 08:55:04","3","False"
"89210","319","Editor","2008-09-15 08:55:04","3","False"
"89214","889","Editor","2008-09-15 08:55:04","3","False"
"89215","196","Editor","2008-09-15 08:55:04","3","False"
"89216","194","Editor","2008-09-15 08:55:04","3","False"
"89218","362","Editor","2008-09-15 08:55:04","3","False"
"89222","794","Editor","2008-09-15 08:55:04","3","False"
"89223","998","Editor","2008-09-15 08:55:04","3","False"
"89230","26","Editor","2008-09-15 08:55:04","3","False"
"89233","285","Editor","2008-09-15 08:55:04","3","False"
"89243","219","Editor","2008-09-15 08:55:04","3","False"
"89244","828","Editor","2008-09-15 08:55:04","3","False"
"89249","560","Editor","2008-09-15 08:55:04","3","False"
"89250","17","Editor","2008-09-15 08:55:04","3","False"
"89251","487","Editor","2008-09-15 08:55:04","3","False"
"89259","96","Editor","2008-09-15 08:55:04","3","False"
"89264","730","Editor","2008-09-15 08:55:04","3","False"
"89265","987","Editor","2008-09-15 08:55:04","3","False"
"89269","287","Editor","2008-09-15 08:55:04","3","False"
"89270","619","Editor","2008-09-15 08:55:04","3","False"
"89276","721","Editor","2008-09-15 08:55:04","3","False"
"89279","653","Editor","2008-09-15 08:55:04","3","False"
"89283","996","Editor","2008-09-15 08:55:04","3","False"
"89285","326","Editor","2008-09-15 08:55:04","3","False"
"89286","521","Editor","2008-09-15 08:55:04","3","False"
"89289","755","Editor","2008-09-15 08:55:04","3","False"
"89292","60","Editor","2008-09-15 08:55:04","3","False"
"89297","630","Editor","2008-09-15 08:55:04","3","False"
"89299","92","Editor","2008-09-15 08:55:04","3","False"
"89302","519","Editor","2008-09-15 08:55:04","3","False"
"89303","394","Editor","2008-09-15 08:55:04","3","False"
"89306","853","Editor","2008-09-15 08:55:04","3","False"
"89318","796","Editor","2008-09-15 08:55:04","3","False"
"89321","430","Editor","2008-09-15 08:55:04","3","False"
"89342","5","Editor","2008-09-15 08:55:04","3","False"
"89344","406","Editor","2008-09-15 08:55:04","3","False"
"89345","306","Editor","2008-09-15 08:55:04","3","False"
"89347","509","Editor","2008-09-15 08:55:04","3","False"
"89355","960","Editor","2008-09-15 08:55:04","3","False"
"89356","342","Editor","2008-09-15 08:55:04","3","False"
"89367","456","Editor","2008-09-15 08:55:04","3","False"
"89369","977","Editor","2008-09-15 08:55:04","3","False"
"89371","341","Editor","2008-09-15 08:55:04","3","False"
"14444654","58","Good Answer","2015-06-05 14:38:57","2","False"
"14444950","62","Necromancer","2015-06-05 14:58:58","2","False"
"95077","60","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95078","106","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95082","383","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95083","2","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95084","342","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95085","30","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95086","914","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95087","364","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95088","893","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95095","39","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95098","227","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95099","302","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95101","438","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95104","813","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95105","560","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95108","312","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95112","512","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95113","200","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95115","92","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95118","419","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95121","849","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95122","267","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95125","493","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95127","116","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95132","232","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95135","501","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95136","26","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95137","658","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95138","613","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95142","17","Citizen Patrol","2008-09-15 08:55:05","3","False"
"95144","457","Citizen Patrol","2008-09-15 08:55:05","3","False"
